"id","district","sch","exp_group","poverty_school","s3","s3npr","f3","f3npr","grade_fall2013","many13","s13_10","s13_11","s13_12","often13","family13","s13_15","s13_16","ethnicity_new","frl_new","lep_new","gender_new","s4","s4npr","tri14","teach","f4","many14","often14","s14_6","s14_7","s14_8","s14_9","s14_10","s14_11","family14","s14_13","s14_14","s14_15"
"NH-0239","NH","650309 ","Control (Math)",1,201,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"White",0,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0241","NH","650309 ","READS         ",1,226,92,217,81,4,6,6,1,1,4,1,3,1,"White",1,0,1,217,70,10,"800185",247,6,3,6,2,2,1,1,5,1,2,1,1
"NH-0242","NH","650309 ","READS         ",1,235,96,217,81,4,4,2,1,1,3,1,2,1,"White",0,0,2,246,92,4,"800163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0243","NH","650309 ","Control (Math)",1,210,81,247,97,4,3,1,2,1,2,2,2,1,"White",0,0,1,246,92,6,"800368",271,6,4,5,4,2,4,3,3,2,4,1,2
"NH-0244","NH","650309 ","Control (Math)",1,143,6,143,4,3,1,1,2,1,1,1,1,1,"Black",1,0,2,160,13,7,"800622",142,2,2,2,3,2,2,2,1,3,3,2,2
"NH-0245","NH","650309 ","Control (Math)",1,165,43,197,82,3,3,1,3,1,2,1,2,3,"White",0,0,1,198,69,6,"800237",217,5,4,3,3,3,3,NA,NA,2,3,1,2
"NH-0246","NH","650309 ","Control (Math)",1,184,77,176,50,3,7,1,6,1,3,2,2,1,"White",0,0,1,198,69,4,"800622",195,2,3,NA,2,1,3,1,2,3,1,1,3
"NH-0247","NH","650309 ","Control (Math)",1,179,70,180,58,3,6,1,1,2,2,1,4,2,"White",1,0,1,205,76,5,"800237",195,6,3,5,3,2,3,3,3,2,1,2,1
"NH-0248","NH","650309 ","READS         ",1,154,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"White",0,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0249","NH","650309 ","READS         ",1,184,77,184,65,3,6,6,3,1,3,3,1,2,"Black",0,0,1,183,46,10,"800396",192,11,3,5,2,2,3,1,3,3,2,2,1
"NH-0250","NH","650309 ","Control (Math)",1,160,32,161,24,3,5,1,1,1,3,3,3,3,"Other",1,0,1,NA,NA,NA,"800237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0251","NH","650309 ","Control (Math)",1,157,26,168,36,3,6,1,2,1,1,1,1,1,"White",0,0,2,181,43,0,"800078",185,3,2,4,2,2,2,3,2,4,2,4,2
"NH-0252","NH","650309 ","READS         ",1,149,12,148,8,3,10,2,5,5,4,4,4,4,"Other",1,0,2,143,1,6,"800396",170,11,1,4,3,3,5,1,2,3,1,1,4
"NH-0253","NH","650309 ","Control (Math)",1,151,15,152,12,3,4,1,2,1,3,3,2,3,"White",1,0,2,168,23,1,"800237",151,6,2,2,2,3,1,2,2,1,1,2,2
"NH-0254","NH","650309 ","READS         ",1,158,28,161,24,3,6,3,1,1,3,3,4,4,NA,NA,NA,2,198,69,0,"800396",185,8,4,3,5,5,3,4,3,4,4,3,3
"NH-0255","NH","650309 ","READS         ",1,147,10,147,7,3,2,3,2,2,3,1,2,4,"Black",1,0,1,NA,NA,NA,"800622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0256","NH","650309 ","Control (Math)",1,212,96,190,74,3,8,1,6,1,4,2,1,1,"White",0,0,2,235,96,0,"800237",255,4,3,6,3,1,3,2,3,2,4,1,1
"NH-0257","NH","650309 ","Control (Math)",1,174,62,166,32,3,1,1,1,2,1,1,3,1,"Black",0,0,2,177,36,10,"800622",195,6,4,6,4,1,1,2,2,4,4,NA,4
"NH-0258","NH","650309 ","READS         ",1,202,92,205,89,3,11,4,6,6,4,4,1,1,"Black",1,0,1,226,92,10,"800622",230,11,5,6,5,3,5,5,4,3,4,3,2
"NH-0259","NH","650309 ","READS         ",1,144,7,140,2,3,1,1,2,1,1,1,3,3,"White",1,1,2,139,1,0,"800396",160,1,1,1,1,1,1,1,1,1,1,1,1
"NH-0260","NH","650309 ","Control (Math)",1,160,32,168,36,3,2,1,1,2,4,3,1,2,"White",1,0,1,183,46,0,"800622",187,3,1,2,1,1,1,1,1,1,1,1,1
"NH-0261","NH","650309 ","READS         ",1,171,56,170,39,3,1,1,2,1,1,1,1,1,"White",1,0,2,170,25,3,"800396",183,2,3,2,1,2,1,1,2,1,3,1,1
"NH-0265","NH","650309 ","Control (Math)",1,146,3,157,8,4,NA,NA,NA,NA,NA,NA,NA,NA,"White",1,0,1,NA,NA,NA,"800185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0266","NH","650309 ","READS         ",1,190,58,207,71,4,11,6,6,1,4,4,1,1,"White",1,0,1,237,86,0,"800185",219,4,2,4,2,1,5,5,2,1,1,1,4
"NH-0267","NH","650309 ","READS         ",1,201,72,207,71,4,5,3,2,1,1,1,2,1,"Black",1,0,2,211,64,0,"800163",212,3,2,1,1,2,1,1,1,1,2,1,1
"NH-0268","NH","650309 ","READS         ",1,165,19,163,13,4,3,3,1,1,4,3,4,3,"White",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0271","NH","650309 ","Control (Math)",1,168,23,151,4,4,10,1,1,6,3,3,3,2,"White",1,0,1,193,39,5,"800368",196,6,4,4,4,2,2,3,3,3,4,4,4
"NH-0272","NH","650309 ","READS         ",1,219,88,247,97,4,3,2,1,4,2,2,1,1,"White",1,0,1,237,86,2,"800185",219,2,3,2,3,2,4,4,2,3,1,1,1
"NH-0273","NH","650309 ","Control (Math)",1,163,17,154,6,4,7,1,6,4,4,1,4,1,"Black",1,0,1,172,15,0,"800368",173,1,1,1,1,1,1,1,1,1,4,1,2
"NH-0274","NH","650309 ","Control (Math)",1,170,25,160,10,4,5,1,2,1,1,1,4,2,"Other",1,1,1,165,9,10,"800368",180,7,3,6,3,3,1,1,2,3,1,1,2
"NH-0275","NH","650309 ","Control (Math)",1,168,23,170,20,4,5,1,3,6,3,1,4,2,"White",0,0,1,181,25,7,"800368",208,7,4,2,4,3,3,3,3,4,4,3,3
"NH-0276","NH","650309 ","Control (Math)",1,198,69,195,55,4,7,1,4,1,3,1,1,1,"Other",1,0,2,220,73,5,"800368",251,8,3,3,3,4,4,NA,3,3,2,1,3
"NH-0278","NH","650309 ","Control (Math)",1,201,72,207,71,4,3,1,1,1,2,1,1,1,"White",0,0,2,220,73,2,"800185",185,2,2,2,1,1,1,1,1,1,1,1,1
"NH-0279","NH","650309 ","READS         ",1,165,19,170,20,4,2,2,1,1,1,1,2,1,"Black",1,0,2,154,3,3,"800163",160,8,4,6,3,3,2,3,3,4,4,2,2
"NH-0280","NH","650309 ","Control (Math)",1,195,65,187,42,4,3,NA,2,NA,2,NA,3,2,"White",1,0,2,205,57,1,"800368",192,3,2,2,2,2,2,2,3,1,1,1,1
"NH-0281","NH","650309 ","READS         ",1,190,58,217,81,4,3,3,2,1,2,2,2,1,"White",0,0,2,208,61,0,"800163",203,2,1,1,1,1,1,2,3,1,2,1,1
"NH-0284","NH","650309 ","READS         ",1,205,76,207,71,4,2,2,1,1,1,1,1,1,"White",0,0,2,230,81,0,"800163",211,1,1,1,1,1,1,1,1,1,1,1,1
"NH-0285","NH","650309 ","READS         ",1,153,18,163,28,3,10,6,1,4,4,1,1,3,"White",0,0,1,150,5,7,"800396",151,2,1,2,NA,NA,1,5,5,2,4,3,1
"NH-0286","NH","650309 ","Control (Math)",1,165,43,190,74,3,9,4,5,3,3,1,4,1,"Black",1,0,1,184,48,0,"800237",185,9,3,6,1,5,4,4,1,4,4,3,2
"NH-0287","NH","650309 ","READS         ",1,202,92,197,82,3,3,2,3,2,3,1,1,1,"White",1,0,1,219,88,6,"800622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0288","NH","650309 ","READS         ",1,160,32,159,21,3,6,6,2,2,4,4,4,4,"Other",1,1,1,NA,NA,NA,"800396",203,6,5,6,4,4,5,3,4,4,4,1,4
"NH-0289","NH","650309 ","READS         ",1,150,13,150,10,3,11,3,6,1,2,1,3,2,"White",1,0,2,163,17,3,"800622",170,7,3,5,2,3,2,3,2,4,4,3,3
"NH-0291","NH","650309 ","Control (Math)",1,156,24,157,18,3,5,5,1,2,3,1,3,1,"White",1,0,2,163,17,0,"800237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0292","NH","650309 ","Control (Math)",1,179,70,173,44,3,3,3,3,3,1,2,1,3,"Black",1,0,1,183,46,4,"800237",154,5,3,4,3,3,3,3,2,NA,NA,3,3
"NH-0293","NH","650309 ","READS         ",1,184,77,205,89,3,6,6,3,6,3,1,3,3,"White",0,0,2,226,92,4,"800396",230,5,4,3,4,1,4,2,2,1,1,1,1
"NH-0294","NH","650309 ","READS         ",1,179,70,180,58,3,5,5,2,1,3,3,4,1,"White",0,0,2,214,84,3,"800396",212,4,2,4,2,1,1,1,1,1,4,1,1
"NH-0296","NH","650309 ","Control (Math)",1,165,43,168,36,3,1,1,3,2,NA,2,1,1,NA,NA,NA,2,179,39,4,"800237",195,11,4,3,1,3,1,2,5,4,4,3,1
"NH-0297","NH","650309 ","Control (Math)",1,184,77,180,58,3,11,1,2,6,4,2,3,1,"White",0,0,2,210,81,5,"800237",217,7,3,3,3,2,3,2,3,1,2,1,1
"NH-0298","NH","650309 ","Control (Math)",1,174,62,155,15,3,4,1,4,1,3,2,4,3,"White",0,0,1,186,52,3,"800622",148,4,4,4,4,4,1,1,5,4,4,4,4
"NH-0299","NH","650309 ","Control (Math)",1,184,77,180,58,3,2,1,2,1,4,1,3,1,"Other",0,0,1,201,72,1,"800622",199,3,3,6,1,3,4,5,3,3,4,1,2
"NH-0300","NH","650309 ","Control (Math)",1,171,56,176,50,3,4,1,2,1,2,1,3,3,"Other",0,0,1,190,58,2,"800237",199,3,5,3,5,5,4,4,1,4,2,3,4
"NH-0301","NH","650309 ","Control (Math)",1,174,62,176,50,3,4,1,4,1,2,1,2,1,"White",0,0,2,181,43,2,"800622",195,1,1,NA,1,1,1,1,1,1,1,1,1
"NH-0302","NH","650309 ","READS         ",1,160,32,148,8,3,11,5,1,1,4,1,1,1,"White",1,0,2,173,29,6,"800396",192,1,5,1,5,5,5,1,5,1,4,1,4
"NH-0305","NH","650309 ","READS         ",1,158,28,159,21,3,7,6,6,1,1,1,1,4,"Other",1,0,2,170,25,6,"800396",181,5,4,5,3,4,5,4,4,3,4,4,2
"NH-0306","NH","650309 ","Control (Math)",1,157,26,157,18,3,6,1,1,2,4,3,4,1,"Other",1,0,1,177,36,9,"800237",181,6,4,6,4,3,5,5,3,1,1,1,2
"NH-0307","NH","650309 ","READS         ",1,148,11,158,20,3,2,2,4,2,3,4,3,1,"White",1,0,2,146,3,6,"800396",160,11,3,6,4,5,2,4,3,1,3,4,1
"NH-0308","NH","650309 ","READS         ",1,184,77,163,28,3,6,6,4,1,1,2,4,1,"White",0,0,1,188,55,10,"800396",189,6,3,6,5,1,1,1,2,3,4,1,3
"NH-0309","NH","650309 ","READS         ",1,202,92,224,98,3,6,6,2,2,4,4,1,1,"Black",0,0,1,235,96,4,"800396",247,5,4,5,4,1,3,1,3,3,2,1,1
"NH-0310","NH","650309 ","Control (Math)",1,179,70,197,82,3,7,6,2,2,1,3,2,2,"Black",0,0,1,226,92,2,"800622",217,4,4,4,4,1,4,2,3,2,4,3,3
"NH-0311","NH","650309 ","Control (Math)",1,171,56,180,58,3,6,1,2,1,NA,1,1,2,"White",1,0,2,210,81,5,"800622",230,4,2,3,1,2,3,3,3,3,3,1,2
"NH-0312","NH","650309 ","READS         ",1,184,77,190,74,3,8,4,1,6,4,1,4,1,"White",1,0,2,201,72,4,"800396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0313","NH","650309 ","Control (Math)",1,158,28,157,18,3,11,1,1,1,4,1,1,1,"Black",1,0,2,165,19,2,"800688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0314","NH","650309 ","READS         ",1,179,70,168,36,3,2,3,4,1,1,1,1,1,"White",0,0,2,192,61,0,"800622",192,6,3,3,3,3,3,3,2,1,3,3,3
"NH-0315","NH","650309 ","Control (Math)",1,184,77,205,89,3,4,1,4,1,3,1,3,3,"White",0,0,1,205,76,2,"800237",199,2,2,2,2,1,3,3,3,1,1,2,4
"NH-0316","NH","650309 ","READS         ",1,151,15,153,13,3,1,1,1,1,1,1,1,1,"Other",1,0,2,173,29,0,"800409",178,1,1,3,1,1,1,1,2,1,4,1,1
"NH-0317","NH","650309 ","Control (Math)",1,184,77,190,74,3,5,1,2,3,4,3,2,1,"White",0,0,1,201,72,0,"800237",217,7,3,3,3,4,4,3,4,4,1,2,4
"NH-0318","NH","650309 ","Control (Math)",1,162,36,166,32,3,1,1,6,3,1,1,1,1,"White",1,0,2,175,33,0,"800237",178,3,4,1,4,4,4,4,3,4,3,2,2
"NH-0320","NH","650309 ","READS         ",1,179,70,197,82,3,11,6,6,6,4,3,2,1,"White",0,0,2,205,76,6,"800396",203,11,5,5,5,2,4,4,3,3,2,1,1
"NH-0321","NH","650309 ","READS         ",1,224,99,205,89,3,11,6,1,6,4,3,3,1,"White",1,0,2,214,84,4,"800396",212,6,5,3,3,2,5,5,5,3,1,1,1
"NH-0322","NH","650309 ","Control (Math)",1,168,50,180,58,3,8,1,6,1,4,4,4,4,"White",1,1,1,177,36,0,"800237",195,11,4,5,4,3,5,4,3,3,4,3,3
"NH-0326","NH","650309 ","READS         ",1,202,92,205,89,3,11,6,5,2,4,3,4,3,"White",0,0,1,226,92,10,"800622",260,11,4,6,4,2,3,4,5,2,3,2,3
"NH-0327","NH","650309 ","READS         ",1,202,92,197,82,3,4,3,1,1,3,1,3,1,"White",1,0,2,NA,NA,NA,"800396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0328","NH","650309 ","READS         ",1,171,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0329","NH","650309 ","READS         ",1,153,18,157,18,3,3,2,1,2,4,1,1,1,"Other",1,1,1,153,7,0,"800396",163,NA,1,3,1,2,5,5,1,1,1,1,2
"NH-0330","NH","650309 ","READS         ",1,160,32,157,18,3,11,6,6,2,4,4,4,4,"White",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0331","NH","650309 ","Control (Math)",1,168,50,197,82,3,4,1,2,3,2,1,4,2,"White",1,0,1,195,65,8,"800237",203,5,2,5,2,1,1,3,2,3,1,1,1
"NH-0332","NH","650309 ","Control (Math)",1,184,77,180,58,3,10,1,4,4,4,3,3,3,"White",0,0,1,205,76,6,"800622",199,11,4,5,3,4,3,2,3,1,4,2,3
"NH-0333","NH","650309 ","Control (Math)",1,158,28,153,13,3,6,1,6,1,1,4,3,1,"Black",1,0,1,168,23,0,"800237",173,6,3,4,3,3,1,1,4,3,4,4,4
"NH-0334","NH","650309 ","Control (Math)",1,156,24,184,65,3,1,1,2,1,1,1,4,4,"White",1,0,2,190,58,0,"800237",187,6,3,6,3,3,4,3,4,4,1,1,1
"NH-0335","NH","650309 ","READS         ",1,151,15,166,32,3,11,6,6,5,4,4,4,4,"White",0,0,2,168,23,0,"800622",183,4,4,3,4,3,4,3,2,3,4,2,2
"NH-0338","NH","650309 ","Control (Math)",1,135,1,144,4,3,7,1,4,2,4,1,4,3,"White",1,1,2,168,23,0,"800622",151,3,4,NA,1,2,1,1,1,1,1,1,1
"NH-0339","NH","650309 ","READS         ",1,156,24,163,28,3,5,4,4,1,4,3,3,1,"Other",1,1,1,173,29,8,"800396",173,4,5,3,3,5,4,4,3,3,4,1,3
"NH-0340","NH","650309 ","Control (Math)",1,192,86,190,74,3,9,4,6,6,4,4,3,2,"White",1,0,1,226,92,0,"800622",223,5,4,5,4,3,5,4,3,4,4,3,1
"NH-0341","NH","650309 ","Control (Math)",1,156,24,NA,NA,3,11,1,1,1,4,4,4,4,"White",1,1,2,163,17,0,"800622",148,11,4,6,4,4,4,4,3,4,4,4,4
"NH-0343","NH","650309 ","Control (Math)",1,135,1,138,1,3,1,1,1,1,1,1,1,2,"White",0,0,1,153,7,4,"800622",145,1,1,1,1,1,1,1,1,2,2,2,1
"NH-0346","NH","650316 ","READS         ",1,168,50,180,58,3,2,2,1,1,1,1,1,1,"White",0,0,2,198,69,0,"800053",203,1,1,1,1,1,1,1,2,1,4,1,1
"NH-0347","NH","650316 ","Control (Math)",1,192,86,176,50,3,5,1,3,1,2,1,2,3,"Other",1,0,1,195,65,3,"800078",199,10,4,4,3,3,3,2,4,3,4,1,4
"NH-0348","NH","650316 ","Control (Math)",1,168,50,197,82,3,4,1,3,2,2,2,2,1,"White",1,0,1,219,88,0,"800053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0349","NH","650316 ","Control (Math)",1,184,77,190,74,3,8,1,2,3,4,4,4,1,"White",1,0,1,210,81,4,"800078",223,6,4,2,4,3,4,3,3,4,4,1,1
"NH-0350","NH","650316 ","Control (Math)",1,179,70,170,39,3,4,1,3,5,4,3,4,4,"Black",1,0,1,198,69,1,"800078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0351","NH","650316 ","Control (Math)",1,150,13,148,8,3,11,1,3,6,4,2,4,4,"Black",1,0,1,153,7,6,"800053",148,5,4,3,3,2,5,4,1,3,4,4,4
"NH-0353","NH","650316 ","Control (Math)",1,224,99,170,39,3,NA,NA,NA,NA,NA,NA,NA,NA,"Black",0,0,1,NA,NA,NA,"800456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0354","NH","650316 ","READS         ",1,162,36,170,39,3,4,6,6,1,4,1,4,4,"White",1,0,1,184,48,4,"800566",185,6,4,5,5,4,5,4,2,1,4,3,3
"NH-0355","NH","650316 ","READS         ",1,171,56,163,28,3,11,6,6,5,1,1,3,1,"White",1,0,2,198,69,0,"800053",176,10,4,6,3,5,5,2,3,1,4,1,1
"NH-0356","NH","650316 ","READS         ",1,212,96,205,89,3,10,6,2,5,3,2,4,1,"Black",1,0,1,235,96,2,"800566",255,7,4,4,3,1,5,4,4,1,2,1,2
"NH-0357","NH","650316 ","READS         ",1,156,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0359","NH","650316 ","Control (Math)",1,224,99,205,89,3,11,1,5,6,4,4,4,4,"White",0,0,2,245,99,0,"800078",238,8,4,3,4,4,3,4,5,3,3,3,4
"NH-0361","NH","650316 ","Control (Math)",1,171,56,166,32,3,11,1,1,6,3,3,3,3,"White",0,0,1,201,72,3,"800053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0362","NH","650316 ","Control (Math)",1,150,13,148,8,3,10,4,6,3,4,3,1,2,"Black",1,0,2,150,5,1,"800053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0363","NH","650316 ","READS         ",1,149,12,150,10,3,5,6,3,1,3,4,1,2,"White",0,0,2,177,36,0,"800566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0364","NH","650316 ","READS         ",1,NA,NA,NA,NA,NA,4,3,1,3,2,4,1,1,NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0366","NH","650316 ","READS         ",1,192,86,180,58,3,3,5,1,1,4,4,4,1,"Black",1,0,1,205,76,6,"800566",195,11,4,6,5,4,4,4,5,4,1,1,4
"NH-0367","NH","650316 ","READS         ",1,179,70,170,39,3,6,6,1,3,3,3,1,3,"White",1,0,1,210,81,2,"800566",212,7,3,3,3,3,4,3,2,3,3,2,1
"NH-0370","NH","650316 ","READS         ",1,186,52,187,42,4,6,4,3,5,2,2,1,1,"Black",1,0,2,195,42,2,"800533",198,7,4,4,3,4,4,3,4,4,2,2,1
"NH-0371","NH","650316 ","READS         ",1,177,36,160,10,4,11,6,6,2,2,2,2,1,"Black",1,0,2,190,35,0,"800402",158,6,3,2,3,3,3,2,3,3,4,2,4
"NH-0372","NH","650316 ","READS         ",1,214,84,199,60,4,11,5,2,1,2,1,2,1,"White",1,0,1,217,70,6,"800402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0373","NH","650316 ","Control (Math)",1,175,33,178,29,4,3,1,2,1,2,2,4,1,"White",1,0,2,214,67,2,"800636",232,5,2,2,3,2,2,2,4,NA,2,4,2
"NH-0374","NH","650316 ","READS         ",1,190,58,238,94,4,1,5,1,1,3,1,1,2,"White",1,1,1,220,73,2,"800402",232,3,2,2,2,1,2,2,2,2,4,1,1
"NH-0375","NH","650316 ","READS         ",1,175,33,176,26,4,11,6,6,1,4,NA,3,1,"Black",1,0,1,193,39,2,"800402",198,11,5,6,5,5,5,5,4,4,1,1,4
"NH-0376","NH","650316 ","Control (Math)",1,190,58,212,76,4,1,1,2,3,2,1,1,1,"Black",1,0,1,211,64,0,"800401",224,6,2,3,2,1,1,2,3,1,2,4,2
"NH-0377","NH","650316 ","READS         ",1,153,7,157,8,4,6,6,1,1,3,3,3,4,"White",1,1,1,159,6,0,"800475",154,10,1,6,3,NA,1,2,2,1,3,3,1
"NH-0379","NH","650316 ","Control (Math)",1,188,55,185,39,4,6,3,3,1,3,2,2,1,"Other",1,0,2,237,86,0,"800636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0380","NH","650316 ","Control (Math)",1,179,39,173,23,4,7,4,4,1,3,3,4,3,"Black",1,0,1,178,22,7,"800636",208,6,3,5,4,3,3,3,3,3,3,3,3
"NH-0381","NH","650316 ","Control (Math)",1,201,72,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Other",1,0,2,178,22,0,"800130",171,3,2,1,2,3,2,4,3,NA,3,2,2
"NH-0382","NH","650316 ","READS         ",1,190,58,199,60,4,6,5,4,1,3,4,3,1,"Other",1,0,2,220,73,2,"800402",241,5,3,5,1,3,1,1,3,2,4,1,1
"NH-0383","NH","650316 ","READS         ",1,188,55,207,71,4,6,2,1,1,3,1,4,1,"White",1,0,2,197,45,0,"800402",232,5,4,2,4,3,1,4,5,2,3,2,3
"NH-0384","NH","650316 ","READS         ",1,219,88,230,90,4,7,4,2,1,3,3,3,3,"Black",0,0,1,NA,NA,NA,"800402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0385","NH","650316 ","READS         ",1,245,99,238,94,4,5,2,2,2,3,2,3,2,"White",1,0,2,230,81,6,"800402",224,6,3,3,3,3,3,2,3,4,4,2,2
"NH-0386","NH","650316 ","Control (Math)",1,198,69,187,42,4,11,1,1,2,4,1,4,1,"White",0,0,1,205,57,4,"800636",188,11,4,2,4,4,1,4,3,1,3,1,1
"NH-0387","NH","650316 ","Control (Math)",1,183,46,187,42,4,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0388","NH","650316 ","READS         ",1,179,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0389","NH","650316 ","Control (Math)",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"White",0,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0390","NH","650316 ","Control (Math)",1,NA,NA,142,1,4,7,4,1,2,3,3,2,1,"White",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0391","NH","650316 ","Control (Math)",1,226,92,212,76,4,6,1,6,6,3,2,2,1,"White",1,0,1,246,92,2,"800636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0392","NH","650316 ","READS         ",1,214,84,223,86,4,3,3,2,6,3,3,4,3,"Black",1,0,2,217,70,0,"800402",241,6,3,2,3,1,1,3,2,1,4,1,1
"NH-0393","NH","650316 ","Control (Math)",1,165,19,178,29,4,11,1,5,1,3,2,4,1,"White",1,0,1,175,19,0,"800636",180,11,4,6,4,5,5,1,4,1,4,1,1
"NH-0394","NH","650316 ","READS         ",1,160,13,151,4,4,2,3,2,1,1,2,1,3,"White",1,1,2,165,9,0,"800402",173,2,4,1,3,1,1,2,1,2,2,3,3
"NH-0396","NH","650316 ","Control (Math)",1,201,72,189,45,4,11,1,5,4,4,3,4,3,"Other",0,1,2,220,73,5,"800636",224,11,3,5,3,3,3,4,3,3,4,3,2
"NH-0397","NH","650316 ","READS         ",1,210,81,199,60,4,7,3,3,1,3,3,4,1,"Black",1,0,1,217,70,2,"800402",261,11,4,5,4,1,4,4,2,1,1,1,1
"NH-0398","NH","650316 ","READS         ",1,235,96,260,99,4,2,3,1,1,2,1,1,1,"White",0,0,1,262,98,3,"800402",251,3,3,3,3,3,3,3,3,1,1,1,1
"NH-0399","NH","650316 ","READS         ",1,181,43,183,36,4,7,4,5,6,1,4,1,4,"Black",1,0,1,190,35,3,"800402",168,11,4,6,4,4,5,4,3,4,2,1,4
"NH-0400","NH","650316 ","READS         ",1,186,52,203,66,4,4,6,1,NA,1,1,4,1,"Black",1,0,2,195,42,2,"800402",201,5,1,3,4,1,1,1,2,1,1,1,1
"NH-0401","NH","650316 ","READS         ",1,195,65,207,71,4,11,4,2,3,4,3,3,2,"White",0,0,1,224,76,6,"800402",215,11,4,5,4,3,3,4,3,1,3,1,3
"NH-0402","NH","650316 ","Control (Math)",1,188,55,185,39,4,11,1,6,1,3,3,4,3,"Black",1,0,2,211,64,0,"800636",215,5,4,4,3,4,3,4,3,3,4,3,1
"NH-0403","NH","650316 ","Control (Math)",1,179,39,163,13,4,5,1,4,2,4,3,4,3,"Black",1,0,2,175,19,0,"800401",211,5,2,4,2,4,3,2,2,2,2,2,2
"NH-0404","NH","650316 ","Control (Math)",1,184,48,178,29,4,11,1,1,1,3,1,3,3,"White",1,0,1,195,42,3,"800636",196,3,3,5,3,3,3,3,3,3,4,3,2
"NH-0406","NH","650316 ","Control (Math)",1,177,36,181,33,4,NA,NA,NA,NA,NA,NA,NA,NA,"White",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NH-0410","NH","650316 ","Control (Math)",1,184,48,178,29,4,1,1,1,1,1,1,1,1,"Black",1,0,2,208,61,0,"800636",165,1,1,2,1,1,1,2,1,1,1,1,1
"NH-0411","NH","650316 ","Control (Math)",1,190,58,199,60,4,8,1,1,1,3,1,3,1,"White",1,1,2,208,61,8,"800636",208,6,3,6,1,3,3,2,3,2,4,1,1
"NH-0412","NH","650316 ","READS         ",1,160,13,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
